date,open,high,low,close,volume,average,barCount
2025-07-29 14:45:00-04:00,446.2,446.21,445.94,446.11,24493.0,446.082,206
2025-07-29 15:00:00-04:00,446.1,446.37,446.05,446.36,30908.0,446.239,227
2025-07-29 15:15:00-04:00,446.34,446.36,446.08,446.11,32482.0,446.194,245
2025-07-29 15:30:00-04:00,446.12,446.26,445.65,445.82,112230.0,445.929,729
2025-07-29 15:45:00-04:00,445.83,446.55,445.83,446.44,232916.0,446.285,1546
2025-07-30 09:30:00-04:00,446.7,446.99,446.17,446.4,211397.0,446.556,1578
2025-07-30 09:45:00-04:00,446.36,446.6,445.64,446.56,139667.0,446.21,982
2025-07-30 10:00:00-04:00,446.6,446.6,446.16,446.49,61500.0,446.368,389
2025-07-30 10:15:00-04:00,446.49,447.34,446.48,447.05,104657.0,447.018,673
2025-07-30 10:30:00-04:00,447.1,447.31,446.74,446.76,51997.0,447.051,407
2025-07-30 10:45:00-04:00,446.77,446.92,446.46,446.58,51207.0,446.658,349
2025-07-30 11:00:00-04:00,446.6,446.6,445.62,445.64,101490.0,446.021,713
2025-07-30 11:15:00-04:00,445.62,445.93,445.5,445.72,35856.0,445.78,289
2025-07-30 11:30:00-04:00,445.72,446.0,445.57,445.98,76400.0,445.829,547
2025-07-30 11:45:00-04:00,445.96,446.38,445.9,446.38,64386.0,446.147,405
2025-07-30 12:00:00-04:00,446.38,446.53,446.21,446.52,43891.0,446.372,318
2025-07-30 12:15:00-04:00,446.47,446.89,446.44,446.83,41723.0,446.702,317
2025-07-30 12:30:00-04:00,446.86,446.88,446.47,446.59,41411.0,446.667,316
2025-07-30 12:45:00-04:00,446.59,446.67,446.37,446.42,39042.0,446.568,269
2025-07-30 13:00:00-04:00,446.43,446.7,446.39,446.42,31495.0,446.556,226
2025-07-30 13:15:00-04:00,446.4,446.6,446.35,446.45,70268.0,446.443,494
2025-07-30 13:30:00-04:00,446.46,447.01,446.27,446.87,73746.0,446.601,497
2025-07-30 13:45:00-04:00,446.88,446.91,446.46,446.56,46712.0,446.634,323
2025-07-30 14:00:00-04:00,446.46,446.79,446.2,446.35,45405.0,446.515,345
2025-07-30 14:15:00-04:00,446.35,446.81,446.22,446.79,47811.0,446.447,328
2025-07-30 14:30:00-04:00,446.82,447.38,445.67,446.28,150431.0,446.739,1252
2025-07-30 14:45:00-04:00,446.19,446.47,443.58,443.68,180854.0,444.839,1361
2025-07-30 15:00:00-04:00,443.67,444.16,442.61,443.77,150356.0,443.345,1055
2025-07-30 15:15:00-04:00,443.82,443.93,442.84,443.14,108903.0,443.226,692
2025-07-30 15:30:00-04:00,443.14,443.59,442.84,443.09,88764.0,443.142,590
2025-07-30 15:45:00-04:00,443.04,445.01,443.04,444.73,273977.0,444.264,2057
2025-07-31 09:30:00-04:00,445.27,445.78,444.34,445.04,323628.0,445.268,2343
2025-07-31 09:45:00-04:00,445.08,446.07,444.75,445.93,177263.0,445.365,1258
2025-07-31 10:00:00-04:00,445.93,446.2,445.19,445.37,110091.0,445.793,771
2025-07-31 10:15:00-04:00,445.36,445.61,444.97,445.26,103893.0,445.29,647
2025-07-31 10:30:00-04:00,445.2,445.69,445.18,445.42,65170.0,445.432,510
2025-07-31 10:45:00-04:00,445.41,445.49,444.21,444.23,98815.0,444.93,647
2025-07-31 11:00:00-04:00,444.23,444.62,443.32,443.42,115693.0,444.084,744
2025-07-31 11:15:00-04:00,443.41,443.7,442.96,443.61,84597.0,443.308,605
2025-07-31 11:30:00-04:00,443.59,444.71,443.57,444.64,98486.0,444.159,585
2025-07-31 11:45:00-04:00,444.6,444.67,444.25,444.59,38235.0,444.473,257
2025-07-31 12:00:00-04:00,444.65,444.86,444.35,444.54,48422.0,444.559,341
2025-07-31 12:15:00-04:00,444.59,444.93,444.58,444.88,40931.0,444.744,334
2025-07-31 12:30:00-04:00,444.86,445.17,444.72,444.99,36652.0,444.939,285
2025-07-31 12:45:00-04:00,445.05,445.13,444.67,445.11,41320.0,444.906,267
2025-07-31 13:00:00-04:00,445.08,445.09,444.48,444.52,30554.0,444.744,210
2025-07-31 13:15:00-04:00,444.44,444.7,442.75,443.1,125421.0,443.583,796
2025-07-31 13:30:00-04:00,443.1,443.77,442.53,443.55,99080.0,443.163,657
2025-07-31 13:45:00-04:00,443.67,443.96,442.65,442.85,66547.0,443.287,511
2025-07-31 14:00:00-04:00,442.81,443.23,442.25,442.31,76265.0,442.647,543
2025-07-31 14:15:00-04:00,442.22,443.3,441.56,443.3,78644.0,442.366,571
2025-07-31 14:30:00-04:00,443.26,443.68,443.22,443.48,113800.0,443.406,928
2025-07-31 14:45:00-04:00,443.5,443.9,443.21,443.27,61043.0,443.568,447
2025-07-31 15:00:00-04:00,443.33,443.68,442.78,442.79,67378.0,443.274,536
2025-07-31 15:15:00-04:00,442.78,442.92,442.13,442.19,97632.0,442.571,665
2025-07-31 15:30:00-04:00,442.25,442.57,441.95,442.57,166493.0,442.231,1028
2025-07-31 15:45:00-04:00,442.57,442.65,440.5,441.26,445310.0,441.35,2794
2025-08-01 09:30:00-04:00,437.75,437.76,435.22,435.23,383700.0,436.307,3104
2025-08-01 09:45:00-04:00,435.22,435.45,434.54,434.73,382026.0,434.905,2690
2025-08-01 10:00:00-04:00,434.74,435.34,433.4,435.1,361596.0,434.277,2498
2025-08-01 10:15:00-04:00,435.09,436.25,434.96,435.87,209130.0,435.383,1026
2025-08-01 10:30:00-04:00,435.88,436.41,435.34,435.46,171113.0,435.918,1068
2025-08-01 10:45:00-04:00,435.51,436.4,435.12,435.36,116996.0,435.6,759
2025-08-01 11:00:00-04:00,435.38,436.25,435.16,435.68,85554.0,435.655,549
2025-08-01 11:15:00-04:00,435.66,436.04,434.78,434.85,67926.0,435.379,501
2025-08-01 11:30:00-04:00,434.85,436.26,434.78,436.26,98153.0,435.285,707
2025-08-01 11:45:00-04:00,436.22,436.6,436.1,436.6,71126.0,436.343,440
2025-08-01 12:00:00-04:00,436.6,437.3,436.56,436.99,80951.0,436.995,581
2025-08-01 12:15:00-04:00,436.92,437.26,436.65,436.77,57976.0,436.886,318
2025-08-01 12:30:00-04:00,436.79,436.91,435.9,436.03,52420.0,436.45,370
2025-08-01 12:45:00-04:00,436.01,436.4,435.12,435.22,51533.0,435.854,368
2025-08-01 13:00:00-04:00,435.18,435.42,434.73,434.78,63950.0,435.069,501
2025-08-01 13:15:00-04:00,434.74,435.2,434.57,434.7,56385.0,434.816,382
2025-08-01 13:30:00-04:00,434.64,435.21,434.6,434.84,73298.0,434.847,537
2025-08-01 13:45:00-04:00,434.8,435.38,434.56,434.84,76675.0,435.034,530
2025-08-01 14:00:00-04:00,434.83,434.96,434.11,434.44,132573.0,434.604,849
2025-08-01 14:15:00-04:00,434.42,435.72,434.42,435.58,82560.0,435.11,579
2025-08-01 14:30:00-04:00,435.59,436.56,435.43,436.56,73080.0,436.099,547
2025-08-01 14:45:00-04:00,436.54,436.56,435.34,435.59,115611.0,435.908,767
2025-08-01 15:00:00-04:00,435.59,435.84,435.33,435.66,90831.0,435.61,670
2025-08-01 15:15:00-04:00,435.68,436.17,435.56,435.88,128488.0,435.851,918
2025-08-01 15:30:00-04:00,435.85,435.93,435.26,435.72,174879.0,435.632,1346
2025-08-01 15:45:00-04:00,435.73,436.74,435.44,435.8,462848.0,435.882,3097
2025-08-04 09:30:00-04:00,437.88,439.24,437.59,439.02,347869.0,438.597,2397
2025-08-04 09:45:00-04:00,438.97,439.99,438.97,439.97,190414.0,439.526,1181
2025-08-04 10:00:00-04:00,439.98,440.25,439.33,439.78,243473.0,439.792,1351
2025-08-04 10:15:00-04:00,439.77,440.29,439.69,440.21,138650.0,439.942,884
2025-08-04 10:30:00-04:00,440.22,440.33,439.85,439.88,93499.0,440.121,633
2025-08-04 10:45:00-04:00,439.83,440.79,439.74,440.59,179937.0,440.43,1248
2025-08-04 11:00:00-04:00,440.58,441.1,440.44,441.01,136949.0,440.829,901
2025-08-04 11:15:00-04:00,441.0,441.01,440.23,440.44,133288.0,440.581,876
2025-08-04 11:30:00-04:00,440.43,440.75,440.02,440.17,110999.0,440.458,710
2025-08-04 11:45:00-04:00,440.14,440.85,440.13,440.73,114960.0,440.508,792
2025-08-04 12:00:00-04:00,440.77,440.94,440.56,440.66,77563.0,440.693,578
2025-08-04 12:15:00-04:00,440.67,440.76,440.38,440.38,73899.0,440.6,458
2025-08-04 12:30:00-04:00,440.38,440.87,440.38,440.83,88999.0,440.663,548
2025-08-04 12:45:00-04:00,440.85,441.38,440.85,441.15,109319.0,441.178,674
2025-08-04 13:00:00-04:00,441.16,441.65,441.16,441.63,60636.0,441.448,458
2025-08-04 13:15:00-04:00,441.62,441.62,441.29,441.35,70132.0,441.425,495
2025-08-04 13:30:00-04:00,441.38,441.5,440.99,441.02,74100.0,441.318,518
2025-08-04 13:45:00-04:00,441.03,441.11,440.5,440.55,67883.0,440.797,489
2025-08-04 14:00:00-04:00,440.54,440.9,440.5,440.52,62288.0,440.719,475
2025-08-04 14:15:00-04:00,440.56,440.91,440.54,440.83,54400.0,440.72,382
2025-08-04 14:30:00-04:00,440.85,441.2,440.81,440.87,85523.0,441.032,389
2025-08-04 14:45:00-04:00,440.94,440.97,440.79,440.91,51189.0,440.889,349
2025-08-04 15:00:00-04:00,440.93,441.23,440.88,441.21,66507.0,441.054,416
2025-08-04 15:15:00-04:00,441.2,441.8,441.15,441.42,135973.0,441.573,969
2025-08-04 15:30:00-04:00,441.47,441.57,441.2,441.41,229008.0,441.407,1555
2025-08-04 15:45:00-04:00,441.39,441.9,441.36,441.77,544091.0,441.643,3397
2025-08-05 09:30:00-04:00,441.8,443.0,441.63,442.38,323043.0,442.315,2273
2025-08-05 09:45:00-04:00,442.39,442.65,441.43,441.7,144419.0,442.053,958
2025-08-05 10:00:00-04:00,441.67,441.67,440.61,440.75,192135.0,441.015,1353
2025-08-05 10:15:00-04:00,440.81,441.04,440.13,440.62,126912.0,440.486,847
2025-08-05 10:30:00-04:00,440.6,440.6,439.53,439.67,146882.0,440.07,966
2025-08-05 10:45:00-04:00,439.63,439.98,439.21,439.92,137766.0,439.59,976
2025-08-05 11:00:00-04:00,439.89,440.47,439.71,440.36,158359.0,440.187,1125
2025-08-05 11:15:00-04:00,440.35,440.66,440.07,440.44,89715.0,440.435,663
2025-08-05 11:30:00-04:00,440.42,440.76,440.14,440.44,97597.0,440.44,657
2025-08-05 11:45:00-04:00,440.43,440.86,440.24,440.84,54400.0,440.572,364
2025-08-05 12:00:00-04:00,440.79,441.3,440.67,441.11,87220.0,441.045,549
2025-08-05 12:15:00-04:00,441.1,441.41,441.1,441.41,60357.0,441.292,460
2025-08-05 12:30:00-04:00,441.4,441.85,441.09,441.24,73859.0,441.604,520
2025-08-05 12:45:00-04:00,441.11,441.8,440.87,441.69,38545.0,441.404,271
2025-08-05 13:00:00-04:00,441.64,442.01,441.59,442.01,44261.0,441.802,294
2025-08-05 13:15:00-04:00,442.01,442.35,441.91,442.26,56014.0,442.156,372
2025-08-05 13:30:00-04:00,442.27,442.44,442.14,442.26,47122.0,442.307,336
2025-08-05 13:45:00-04:00,442.23,442.46,441.93,441.97,44358.0,442.209,320
2025-08-05 14:00:00-04:00,441.93,442.02,441.38,441.38,72872.0,441.758,502
2025-08-05 14:15:00-04:00,441.36,441.4,440.94,441.06,83325.0,441.184,523
2025-08-05 14:30:00-04:00,441.03,441.27,440.78,441.09,70541.0,441.051,528
2025-08-05 14:45:00-04:00,441.12,441.3,440.94,441.21,52473.0,441.104,372
2025-08-05 15:00:00-04:00,441.21,441.77,441.21,441.65,79504.0,441.562,516
2025-08-05 15:15:00-04:00,441.62,441.75,441.42,441.58,110472.0,441.596,658
2025-08-05 15:30:00-04:00,441.6,441.7,441.23,441.24,236577.0,441.442,1532
2025-08-05 15:45:00-04:00,441.24,441.49,440.96,441.14,348327.0,441.212,2336
2025-08-06 09:30:00-04:00,442.1,442.16,440.69,441.18,297889.0,441.329,2112
2025-08-06 09:45:00-04:00,441.21,441.61,440.37,440.92,158467.0,441.057,990
2025-08-06 10:00:00-04:00,440.79,441.81,440.72,441.14,112037.0,441.233,812
2025-08-06 10:15:00-04:00,441.14,441.26,440.13,440.45,82550.0,440.63,573
2025-08-06 10:30:00-04:00,440.46,441.73,440.25,441.69,91081.0,441.012,658
2025-08-06 10:45:00-04:00,441.66,442.38,441.66,442.18,63832.0,442.062,396
2025-08-06 11:00:00-04:00,442.23,442.24,441.5,441.8,59380.0,441.893,396
2025-08-06 11:15:00-04:00,441.78,442.5,441.77,442.4,78424.0,442.15,496
2025-08-06 11:30:00-04:00,442.39,442.68,441.5,442.1,81851.0,442.14,593
2025-08-06 11:45:00-04:00,442.1,442.63,442.1,442.55,60399.0,442.329,424
2025-08-06 12:00:00-04:00,442.55,442.6,442.25,442.4,56096.0,442.408,403
2025-08-06 12:15:00-04:00,442.36,442.44,442.13,442.27,27884.0,442.271,199
2025-08-06 12:30:00-04:00,442.27,442.7,442.07,442.09,73974.0,442.378,559
2025-08-06 12:45:00-04:00,442.09,442.21,441.79,442.13,53364.0,442.011,420
2025-08-06 13:00:00-04:00,442.13,442.35,441.97,442.07,35394.0,442.172,275
2025-08-06 13:15:00-04:00,442.06,442.2,441.85,442.2,52360.0,441.993,307
2025-08-06 13:30:00-04:00,442.21,442.51,442.12,442.34,60522.0,442.361,340
2025-08-06 13:45:00-04:00,442.35,442.42,442.11,442.36,101585.0,442.219,618
2025-08-06 14:00:00-04:00,442.37,442.95,442.35,442.52,67412.0,442.656,461
2025-08-06 14:15:00-04:00,442.53,442.69,442.32,442.56,56134.0,442.498,377
2025-08-06 14:30:00-04:00,442.54,442.65,442.3,442.34,45082.0,442.494,352
2025-08-06 14:45:00-04:00,442.35,442.39,442.02,442.05,40198.0,442.242,284
2025-08-06 15:00:00-04:00,442.04,442.34,442.03,442.24,37690.0,442.206,239
2025-08-06 15:15:00-04:00,442.23,442.43,442.18,442.31,30217.0,442.31,226
2025-08-06 15:30:00-04:00,442.32,442.61,442.27,442.3,49331.0,442.444,361
2025-08-06 15:45:00-04:00,442.27,442.32,441.84,441.95,192349.0,442.036,1317
2025-08-07 09:30:00-04:00,444.24,445.01,443.91,444.11,314930.0,444.303,2207
2025-08-07 09:45:00-04:00,444.14,444.14,443.07,443.63,175589.0,443.488,1256
2025-08-07 10:00:00-04:00,443.66,443.86,441.57,441.75,175242.0,442.482,1282
2025-08-07 10:15:00-04:00,441.72,441.74,440.48,440.68,219695.0,440.99,1633
2025-08-07 10:30:00-04:00,440.69,440.82,440.22,440.43,184136.0,440.541,1373
2025-08-07 10:45:00-04:00,440.42,440.58,439.42,439.54,130408.0,439.837,1013
2025-08-07 11:00:00-04:00,439.58,439.83,439.03,439.03,146430.0,439.439,1083
2025-08-07 11:15:00-04:00,439.01,439.74,438.82,438.92,111281.0,439.278,803
2025-08-07 11:30:00-04:00,438.93,439.21,438.51,438.64,95992.0,438.796,618
2025-08-07 11:45:00-04:00,438.63,439.15,438.48,438.98,81978.0,438.818,517
2025-08-07 12:00:00-04:00,438.95,439.32,438.5,439.29,97767.0,438.834,634
2025-08-07 12:15:00-04:00,439.27,439.53,439.09,439.45,93757.0,439.345,727
2025-08-07 12:30:00-04:00,439.4,439.75,438.3,438.43,100968.0,439.167,669
2025-08-07 12:45:00-04:00,438.38,439.37,438.15,438.74,100619.0,438.656,725
2025-08-07 13:00:00-04:00,438.81,439.1,438.06,438.23,65570.0,438.488,459
2025-08-07 13:15:00-04:00,438.28,438.63,438.04,438.07,70106.0,438.348,489
2025-08-07 13:30:00-04:00,438.12,438.54,437.98,438.53,84173.0,438.267,545
2025-08-07 13:45:00-04:00,438.49,439.06,438.35,438.9,53773.0,438.69,375
2025-08-07 14:00:00-04:00,438.89,439.12,438.38,438.5,57515.0,438.778,391
2025-08-07 14:15:00-04:00,438.67,438.68,438.13,438.65,64714.0,438.375,449
2025-08-07 14:30:00-04:00,438.63,438.96,438.42,438.48,86911.0,438.649,643
2025-08-07 14:45:00-04:00,438.49,439.16,438.38,438.94,102594.0,438.795,749
2025-08-07 15:00:00-04:00,438.94,439.12,438.73,438.76,90467.0,438.901,652
2025-08-07 15:15:00-04:00,438.73,439.04,438.63,438.83,144369.0,438.832,1061
2025-08-07 15:30:00-04:00,438.87,439.33,438.82,439.33,191908.0,439.073,1393
2025-08-07 15:45:00-04:00,439.3,439.8,438.9,439.74,437407.0,439.32,2986
2025-08-08 09:30:00-04:00,440.81,441.6,440.47,440.67,253250.0,441.034,1978
2025-08-08 09:45:00-04:00,440.79,441.75,440.73,441.57,127649.0,441.179,941
2025-08-08 10:00:00-04:00,441.59,442.88,441.59,442.52,224900.0,442.341,1563
2025-08-08 10:15:00-04:00,442.53,442.53,441.73,442.13,119470.0,442.054,783
2025-08-08 10:30:00-04:00,442.09,442.53,441.77,441.77,74184.0,442.14,565
2025-08-08 10:45:00-04:00,441.75,441.8,441.12,441.2,77014.0,441.45,522
2025-08-08 11:00:00-04:00,441.21,441.46,440.9,441.28,72598.0,441.204,526
2025-08-08 11:15:00-04:00,441.28,441.3,440.83,440.91,31172.0,441.007,252
2025-08-08 11:30:00-04:00,440.9,440.91,440.31,440.36,78559.0,440.639,549
2025-08-08 11:45:00-04:00,440.35,441.44,440.35,441.37,79108.0,440.918,539
2025-08-08 12:00:00-04:00,441.35,441.94,441.29,441.93,87448.0,441.631,600
2025-08-08 12:15:00-04:00,441.93,442.37,441.85,441.88,47751.0,442.103,352
2025-08-08 12:30:00-04:00,441.95,442.1,441.68,442.07,44024.0,441.893,351
2025-08-08 12:45:00-04:00,442.08,442.15,441.62,441.77,71718.0,441.835,432
2025-08-08 13:00:00-04:00,441.79,441.85,441.43,441.75,100552.0,441.625,743
2025-08-08 13:15:00-04:00,441.75,442.03,441.54,441.87,78244.0,441.824,535
2025-08-08 13:30:00-04:00,441.9,442.34,441.89,442.24,46173.0,442.167,317
2025-08-08 13:45:00-04:00,442.23,442.31,442.11,442.13,52630.0,442.212,384
2025-08-08 14:00:00-04:00,442.15,442.42,442.15,442.38,94137.0,442.288,679
2025-08-08 14:15:00-04:00,442.35,442.49,442.05,442.13,87782.0,442.259,612
2025-08-08 14:30:00-04:00,442.12,442.38,442.12,442.33,58177.0,442.265,439
2025-08-08 14:45:00-04:00,442.31,442.36,442.09,442.13,44486.0,442.235,311
2025-08-08 15:00:00-04:00,442.12,442.14,441.93,442.07,57126.0,442.029,465
2025-08-08 15:15:00-04:00,442.07,442.46,442.05,442.23,63802.0,442.284,481
2025-08-08 15:30:00-04:00,442.22,442.22,441.48,441.52,123259.0,441.89,832
2025-08-08 15:45:00-04:00,441.51,441.98,441.18,441.91,228078.0,441.703,1487
2025-08-11 09:30:00-04:00,442.33,442.87,441.88,441.94,271215.0,442.353,1769
2025-08-11 09:45:00-04:00,441.97,442.01,441.1,441.89,159397.0,441.493,1121
2025-08-11 10:00:00-04:00,441.88,442.17,441.25,441.33,157997.0,441.909,1048
2025-08-11 10:15:00-04:00,441.33,441.78,440.74,441.01,140573.0,441.356,963
2025-08-11 10:30:00-04:00,440.99,441.17,440.78,440.88,107268.0,440.929,687
2025-08-11 10:45:00-04:00,440.83,440.85,440.21,440.37,77434.0,440.427,557
2025-08-11 11:00:00-04:00,440.38,440.58,440.08,440.44,116428.0,440.317,799
2025-08-11 11:15:00-04:00,440.46,440.64,440.28,440.38,55532.0,440.453,371
2025-08-11 11:30:00-04:00,440.37,440.44,440.11,440.3,34905.0,440.27,277
2025-08-11 11:45:00-04:00,440.31,440.99,440.21,440.92,46459.0,440.634,328
2025-08-11 12:00:00-04:00,440.97,441.96,440.92,441.79,112986.0,441.511,742
2025-08-11 12:15:00-04:00,441.78,441.81,441.48,441.61,77708.0,441.636,584
2025-08-11 12:30:00-04:00,441.63,441.63,440.46,440.46,93376.0,441.016,621
2025-08-11 12:45:00-04:00,440.49,440.86,440.45,440.54,70247.0,440.596,503
2025-08-11 13:00:00-04:00,440.53,440.6,439.87,439.88,78049.0,440.25,573
2025-08-11 13:15:00-04:00,439.89,440.29,439.75,440.23,46151.0,440.034,326
2025-08-11 13:30:00-04:00,440.22,440.41,439.8,440.07,47483.0,440.113,348
2025-08-11 13:45:00-04:00,440.11,440.36,439.84,440.19,27286.0,440.156,190
2025-08-11 14:00:00-04:00,440.23,440.31,439.86,440.02,20739.0,440.041,143
2025-08-11 14:15:00-04:00,440.0,440.2,439.86,439.95,74760.0,440.051,495
2025-08-11 14:30:00-04:00,439.97,440.27,439.44,439.44,79786.0,440.01,472
2025-08-11 14:45:00-04:00,439.33,440.06,439.33,439.97,58094.0,439.816,310
2025-08-11 15:00:00-04:00,439.93,440.11,439.89,439.95,26087.0,440.013,211
2025-08-11 15:15:00-04:00,439.96,440.21,439.76,440.16,84451.0,439.996,601
2025-08-11 15:30:00-04:00,440.19,440.22,439.94,440.1,86683.0,440.095,640
2025-08-11 15:45:00-04:00,440.1,440.14,439.23,440.04,312775.0,439.726,2103
2025-08-12 09:30:00-04:00,441.72,442.79,441.14,441.41,384151.0,442.303,3003
2025-08-12 09:45:00-04:00,441.38,442.51,441.31,442.36,322424.0,441.876,2403
2025-08-12 10:00:00-04:00,442.36,444.27,442.19,444.24,516371.0,443.628,4342
2025-08-12 10:15:00-04:00,444.26,444.53,443.83,444.21,249835.0,444.179,1982
2025-08-12 10:30:00-04:00,444.21,444.3,443.44,444.28,97198.0,443.799,660
2025-08-12 10:45:00-04:00,444.23,444.96,444.14,444.39,113176.0,444.585,812
2025-08-12 11:00:00-04:00,444.38,444.86,444.29,444.54,149662.0,444.645,906
2025-08-12 11:15:00-04:00,444.54,444.64,444.07,444.21,80872.0,444.337,615
2025-08-12 11:30:00-04:00,444.2,444.53,444.1,444.19,85205.0,444.316,617
2025-08-12 11:45:00-04:00,444.18,444.51,444.17,444.51,70462.0,444.325,451
2025-08-12 12:00:00-04:00,444.49,444.69,444.36,444.49,54766.0,444.529,381
2025-08-12 12:15:00-04:00,444.47,444.68,444.4,444.52,61596.0,444.541,450
2025-08-12 12:30:00-04:00,444.55,444.76,444.46,444.59,60318.0,444.612,437
2025-08-12 12:45:00-04:00,444.59,444.74,444.41,444.43,71490.0,444.617,534
2025-08-12 13:00:00-04:00,444.43,444.5,444.24,444.36,57965.0,444.357,399
2025-08-12 13:15:00-04:00,444.36,444.54,444.28,444.43,44926.0,444.417,281
2025-08-12 13:30:00-04:00,444.44,444.63,444.31,444.46,74944.0,444.455,606
2025-08-12 13:45:00-04:00,444.47,444.82,444.47,444.67,32577.0,444.667,247
2025-08-12 14:00:00-04:00,444.74,445.15,444.74,444.89,64397.0,445.003,448
2025-08-12 14:15:00-04:00,444.89,445.13,444.68,444.69,62643.0,444.961,464
2025-08-12 14:30:00-04:00,444.7,444.71,444.39,444.53,60162.0,444.514,451
2025-08-12 14:45:00-04:00,444.53,444.67,444.31,444.31,63041.0,444.531,442
2025-08-12 15:00:00-04:00,444.3,444.51,444.26,444.39,114443.0,444.395,691
2025-08-12 15:15:00-04:00,444.42,444.59,444.27,444.33,61571.0,444.462,495
2025-08-12 15:30:00-04:00,444.36,444.67,444.28,444.34,108365.0,444.479,774
2025-08-12 15:45:00-04:00,444.33,444.9,444.27,444.68,372367.0,444.568,2512
2025-08-13 09:30:00-04:00,446.44,447.61,446.05,447.56,502797.0,446.941,3757
2025-08-13 09:45:00-04:00,447.56,448.79,447.52,448.56,385735.0,448.333,3103
2025-08-13 10:00:00-04:00,448.58,449.04,448.33,448.77,318462.0,448.732,2445
2025-08-13 10:15:00-04:00,448.76,448.88,447.74,447.88,258361.0,448.311,1600
2025-08-13 10:30:00-04:00,447.88,447.89,447.36,447.61,98335.0,447.58,674
2025-08-13 10:45:00-04:00,447.59,447.67,447.0,447.22,65390.0,447.304,487
2025-08-13 11:00:00-04:00,447.21,448.07,447.17,448.03,147095.0,447.744,1028
2025-08-13 11:15:00-04:00,447.99,448.3,447.8,447.99,119818.0,448.091,857
2025-08-13 11:30:00-04:00,448.01,448.38,447.77,448.37,105246.0,448.087,690
2025-08-13 11:45:00-04:00,448.38,448.43,447.57,447.63,102539.0,448.12,688
2025-08-13 12:00:00-04:00,447.64,448.48,447.62,448.44,100181.0,448.11,713
2025-08-13 12:15:00-04:00,448.44,448.55,447.89,447.92,91834.0,448.206,734
2025-08-13 12:30:00-04:00,447.93,448.22,447.78,447.83,124694.0,447.992,942
2025-08-13 12:45:00-04:00,447.83,447.84,447.54,447.76,126443.0,447.683,1007
2025-08-13 13:00:00-04:00,447.79,448.09,447.46,447.48,116935.0,447.853,773
2025-08-13 13:15:00-04:00,447.47,448.01,447.4,447.91,43859.0,447.831,320
2025-08-13 13:30:00-04:00,447.9,447.97,447.29,447.56,52528.0,447.55,432
2025-08-13 13:45:00-04:00,447.55,447.89,447.53,447.82,53954.0,447.717,477
2025-08-13 14:00:00-04:00,447.79,448.47,447.68,448.46,65316.0,448.083,470
2025-08-13 14:15:00-04:00,448.45,448.81,448.42,448.65,62122.0,448.582,422
2025-08-13 14:30:00-04:00,448.65,449.2,448.65,448.77,109380.0,448.913,859
2025-08-13 14:45:00-04:00,448.81,448.89,448.72,448.74,68963.0,448.803,535
2025-08-13 15:00:00-04:00,448.76,448.94,448.72,448.91,87663.0,448.836,643
2025-08-13 15:15:00-04:00,448.96,449.3,448.95,449.09,88069.0,449.098,658
2025-08-13 15:30:00-04:00,449.11,449.27,449.0,449.17,103721.0,449.129,818
2025-08-13 15:45:00-04:00,449.2,449.65,449.19,449.43,306463.0,449.458,1993
2025-08-14 09:30:00-04:00,447.74,448.41,447.22,447.58,256417.0,447.739,1882
2025-08-14 09:45:00-04:00,447.59,448.21,447.3,448.17,129179.0,447.803,872
2025-08-14 10:00:00-04:00,448.22,448.69,448.0,448.35,114128.0,448.408,773
2025-08-14 10:15:00-04:00,448.4,448.65,447.66,448.04,89978.0,448.164,673
2025-08-14 10:30:00-04:00,448.04,448.67,448.04,448.36,68018.0,448.411,465
2025-08-14 10:45:00-04:00,448.41,448.96,448.4,448.56,82193.0,448.695,562
2025-08-14 11:00:00-04:00,448.58,448.59,448.05,448.18,74886.0,448.298,547
2025-08-14 11:15:00-04:00,448.21,448.3,447.56,447.64,82673.0,447.911,641
2025-08-14 11:30:00-04:00,447.67,448.09,447.41,447.79,100637.0,447.667,741
2025-08-14 11:45:00-04:00,447.78,448.07,447.52,447.95,124317.0,447.82,801
2025-08-14 12:00:00-04:00,447.92,447.92,446.98,447.04,152793.0,447.525,881
2025-08-14 12:15:00-04:00,447.03,447.61,447.01,447.33,98982.0,447.293,655
2025-08-14 12:30:00-04:00,447.33,447.4,447.07,447.29,87617.0,447.216,572
2025-08-14 12:45:00-04:00,447.28,447.75,447.18,447.67,70867.0,447.456,489
2025-08-14 13:00:00-04:00,447.66,447.98,447.61,447.91,56840.0,447.831,326
2025-08-14 13:15:00-04:00,447.9,448.28,447.87,448.28,85287.0,448.018,559
2025-08-14 13:30:00-04:00,448.3,448.39,447.97,448.31,49406.0,448.206,344
2025-08-14 13:45:00-04:00,448.32,448.44,448.05,448.23,50212.0,448.26,347
2025-08-14 14:00:00-04:00,448.29,448.55,448.22,448.23,75969.0,448.371,373
2025-08-14 14:15:00-04:00,448.22,448.53,448.1,448.33,59683.0,448.294,427
2025-08-14 14:30:00-04:00,448.34,448.83,448.27,448.83,62445.0,448.471,433
2025-08-14 14:45:00-04:00,448.81,448.89,448.51,448.69,69158.0,448.723,471
2025-08-14 15:00:00-04:00,448.66,449.18,448.63,449.18,73632.0,448.857,551
2025-08-14 15:15:00-04:00,449.19,449.64,449.16,449.27,91061.0,449.429,583
2025-08-14 15:30:00-04:00,449.25,449.41,449.13,449.34,117073.0,449.253,722
